,system,ligand,replica,simulation_mbar_espaloma-0.3.1,simulation_mbar_gaff-2.11,simulation_mbar_openff-2.0.0,sample,simulation_dg-c2-gb_espaloma-0.3.1,simulation_dg-c2-gb_gaff-2.11,simulation_dg-c2-gb_openff-2.0.0,simulation_dg-c2-pb_espaloma-0.3.1,simulation_dg-c2-pb_gaff-2.11,simulation_dg-c2-pb_openff-2.0.0,simulation_dg-ie-gb_espaloma-0.3.1,simulation_dg-ie-gb_gaff-2.11,simulation_dg-ie-gb_openff-2.0.0,simulation_dg-ie-pb_espaloma-0.3.1,simulation_dg-ie-pb_gaff-2.11,simulation_dg-ie-pb_openff-2.0.0,simulation_dh-gb_espaloma-0.3.1,simulation_dh-gb_gaff-2.11,simulation_dh-gb_openff-2.0.0,simulation_dh-pb_espaloma-0.3.1,simulation_dh-pb_gaff-2.11,simulation_dh-pb_openff-2.0.0,exp_dG,exp_dG_error,exp_Chen2023,simulation_Chen2023-RBFEP,simulation_Chen2023,simulation_Khalak2021,error_Khalak2021,exp_Khalak2021,exp_error_Khalak2021,exp_Lin2021,simulation_Lin2021,error_Lin2021,exp_Alibay2022,simulation_Alibay2022,exp_Li2019,simulation_mbar_Li2019,simulation_mmpbsa_Li2019,simulation_mmgbsa_Li2019,simulation_Ries2024,error_Ries2024,simulation_Clark2024,error_Clark2024,simulation_Deflorian2020,error_Deflorian2020
780,CyclophilinD,ligand-2,3,,,,17,-18.70420267809529,-22.228857638095228,-30.528705817142885,-5.234414285714351,-5.926671428571396,-14.84681904761906,-37.13192767809529,-36.288732638095226,-39.042205817142886,-23.66213928571435,-19.9865464285714,-23.360319047619058,-41.22630267809529,-38.84185763809523,-43.39970581714289,-27.75651428571435,-22.539671428571395,-27.71781904761906,,,,,,,,,,,,,,,,,,,,,,,,
781,CyclophilinD,ligand-2,3,,,,18,-33.63121253714299,-18.72964066285707,-29.37890174095253,-18.05784761904779,-2.2387904761904203,-13.656514285714422,-39.59283753714299,-30.71374066285707,-37.19435174095253,-24.019472619047797,-14.222890476190422,-21.47196428571442,-43.95721253714299,-37.68374066285707,-42.99310174095253,-28.383847619047792,-21.19289047619042,-27.270714285714423,,,,,,,,,,,,,,,,,,,,,,,,
782,CyclophilinD,ligand-2,3,,,,19,-34.02876219428546,-19.40276971428568,-32.90404220190475,-17.707476190475926,-3.2343333333332573,-22.98970476190476,-39.03561219428546,-41.94936971428568,-39.154317201904746,-22.714326190475926,-25.78093333333326,-29.239979761904763,-41.81686219428546,-47.46186971428568,-41.26744220190475,-25.495576190475926,-31.293433333333255,-31.353104761904763,,,,,,,,,,,,,,,,,,,,,,,,
783,CyclophilinD,ligand-2,3,,,,20,-29.75673552761897,-10.089508613333344,-27.831960807619037,-13.554576190476118,6.816890476190466,-12.215171428571384,-38.05546052761897,-33.252608613333344,-37.98483580761904,-21.85330119047612,-16.346209523809534,-22.368046428571382,-42.70233552761897,-44.38260861333335,-42.30796080761903,-26.50017619047612,-27.476209523809537,-26.691171428571383,,,,,,,,,,,,,,,,,,,,,,,,
784,CyclophilinD,ligand-2,4,-12.668570671637685,-9.412846743998621,-12.30769291695778,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.54,,,,,,,,,,
785,CyclophilinD,ligand-2,5,-13.49193283006764,-8.306652730195056,-11.443450857117739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-9.12,,,,,,,,,,
786,CyclophilinD,ligand-2,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.51,,,,,,,,,,
787,CyclophilinD,ligand-2,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.21,,,,,,,,,,
788,CyclophilinD,ligand-2,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-9.45,,,,,,,,,,
789,CyclophilinD,ligand-2,9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.72,,,,,,,,,,
790,CyclophilinD,ligand-2,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-6.27,,,,,,,,,,
791,CyclophilinD,ligand-2,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-6.46,,,,,,,,,,
792,CyclophilinD,ligand-2,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.21,,,,,,,,,,
793,CyclophilinD,ligand-2,13,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-8.06,,,,,,,,,,
794,CyclophilinD,ligand-2,14,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.74,,,,,,,,,,
795,CyclophilinD,ligand-2,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.99,,,,,,,,,,
796,CyclophilinD,ligand-2,16,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.75,,,,,,,,,,
797,CyclophilinD,ligand-2,17,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.28,,,,,,,,,,
798,CyclophilinD,ligand-2,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.39,,,,,,,,,,
799,CyclophilinD,ligand-2,19,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.11,,,,,,,,,,
800,CyclophilinD,ligand-2,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.06,-7.69,,,,,,,,,,
801,CyclophilinD,ligand-27,1,-8.622441075051846,-7.635904725485442,-9.940964520127498,1,-10.723188106666498,-6.8460722819044975,-10.16022858285698,1.2589571428573691,4.284804761904937,1.097942857143039,-34.75836310666649,-33.6877722819045,-32.89280358285698,-22.77621785714263,-22.556895238095063,-21.63463214285696,-46.286488106666496,-43.942772281904496,-45.54842858285698,-34.30434285714263,-32.81189523809506,-34.29025714285696,-7.57,0.0,,,,,,,,,,,-7.57,-8.33,,,,,-9.59,0.55,-9.14,1.67,,
802,CyclophilinD,ligand-27,1,,,,2,-17.608117394285824,-21.83806241904737,-25.980392167619293,-5.684680952381076,-10.54338095238067,-16.44595714285741,-36.21919239428582,-34.59693741904737,-37.24166716761929,-24.29575595238107,-23.30225595238067,-27.707232142857407,-45.29481739428582,-41.64506241904737,-45.16229216761929,-33.371380952381074,-30.350380952380668,-35.62785714285741,,,,,,,,,,,,,,,,,,,,,,,,
803,CyclophilinD,ligand-27,1,,,,3,-32.530469870476416,5.033053561904687,-18.71384719619042,-21.10334761904785,16.633752380952295,-8.812190476190423,-42.996169870476415,-33.998446438095314,-42.13289719619042,-31.56904761904785,-22.397747619047703,-32.23124047619042,-46.06366987047642,-42.608446438095314,-46.61414719619042,-34.63654761904785,-31.007747619047706,-36.712490476190425,,,,,,,,,,,,,,,,,,,,,,,,
804,CyclophilinD,ligand-27,1,,,,4,-39.82915439238105,-12.21462577904763,-19.33392192000014,-28.784038095238166,-1.1155428571428274,-7.535042857142987,-44.33315439238105,-42.00610077904763,-41.002596920000144,-33.288038095238164,-30.907017857142822,-29.203717857142987,-48.72065439238105,-44.28922577904763,-45.67822192000014,-37.67553809523817,-33.190142857142824,-33.87934285714299,,,,,,,,,,,,,,,,,,,,,,,,
805,CyclophilinD,ligand-27,1,,,,5,-9.788391062857151,-20.44754525714307,-27.594978525714588,1.7999428571428524,-10.621414285714494,-16.48061904761932,-35.80939106285715,-40.85874525714307,-43.96102852571459,-24.22105714285715,-31.03261428571449,-32.84666904761932,-44.07689106285715,-44.58624525714307,-47.57977852571459,-32.48855714285715,-34.760114285714494,-36.46541904761932,,,,,,,,,,,,,,,,,,,,,,,,
806,CyclophilinD,ligand-27,1,,,,6,-13.998485108571632,-28.274277516190494,-13.427935188571198,-1.9214714285716104,-17.065033333333368,-2.459776190475921,-41.57156010857163,-35.7738025161905,-43.7458851885712,-29.49454642857161,-24.56455833333337,-32.77772619047592,-45.32718510857163,-42.8931775161905,-46.0321351885712,-33.25017142857161,-31.683933333333368,-35.06397619047592,,,,,,,,,,,,,,,,,,,,,,,,
807,CyclophilinD,ligand-27,1,,,,7,-14.987959561904765,-22.50299098666642,-25.900310095237863,-4.62619047619048,-11.36678095238074,-13.578814285714046,-33.635359561904764,-36.68504098666642,-36.80078509523786,-23.27359047619048,-25.54883095238074,-24.47928928571405,-40.88785956190476,-43.05629098666642,-48.66141009523786,-30.52609047619048,-31.92008095238074,-36.339914285714045,,,,,,,,,,,,,,,,,,,,,,,,
808,CyclophilinD,ligand-27,1,,,,8,-18.24581323428567,-22.426202057142827,-16.54761575619051,-8.315571428571367,-12.04162857142855,-5.348042857142879,-33.341388234285674,-39.09680205714282,-38.9036157561905,-23.411146428571367,-28.71222857142855,-27.70404285714288,-37.49451323428567,-43.78930205714283,-45.12611575619051,-27.564271428571367,-33.40472857142855,-33.92654285714288,,,,,,,,,,,,,,,,,,,,,,,,
809,CyclophilinD,ligand-27,1,,,,9,-13.666199135238037,-28.165074323809584,-21.73598310476181,-4.6617809523808695,-16.836261904761983,-11.377376190476092,-29.09494913523804,-40.073874323809584,-42.22333310476181,-20.09053095238087,-28.745061904761982,-31.86472619047609,-38.42619913523804,-43.07887432380959,-45.92708310476181,-29.42178095238087,-31.75006190476198,-35.56847619047609,,,,,,,,,,,,,,,,,,,,,,,,
810,CyclophilinD,ligand-27,1,,,,10,-25.855872388571527,-28.680881954285635,-28.429781721904757,-16.379223809524,-17.856171428571333,-17.807200000000044,-32.60822238857153,-37.213281954285634,-39.70788172190476,-23.131573809524,-26.38857142857133,-29.085300000000046,-36.75447238857153,-42.345781954285634,-45.732881721904754,-27.277823809524,-31.52107142857133,-35.110300000000045,,,,,,,,,,,,,,,,,,,,,,,,
811,CyclophilinD,ligand-27,1,,,,11,-16.231112590476087,-31.83794856761904,-31.09420371809525,-4.574828571428462,-22.640676190476185,-23.015890476190457,-30.357962590476088,-41.23072356761904,-40.52557871809525,-18.701678571428463,-32.033451190476185,-32.44726547619045,-34.92421259047609,-45.04634856761904,-43.56870371809525,-23.267928571428463,-35.84907619047618,-35.490390476190456,,,,,,,,,,,,,,,,,,,,,,,,
812,CyclophilinD,ligand-27,1,,,,12,-13.988252160000249,-7.337964944761914,-26.64593705142861,-2.9117333333336184,3.045742857142809,-17.084033333333345,-30.697102160000245,-30.67471494476192,-39.85771205142861,-19.620583333333617,-20.291007142857197,-30.295808333333344,-36.418352160000246,-39.68346494476192,-44.94833705142861,-25.341833333333614,-29.299757142857192,-35.38643333333334,,,,,,,,,,,,,,,,,,,,,,,,
813,CyclophilinD,ligand-27,1,,,,13,-13.193031379047454,-28.399748361904905,-32.79002790476174,-2.088233333333146,-15.991780952381095,-23.652833333333128,-30.61660637904745,-37.809198361904905,-41.60635290476174,-19.51180833333315,-25.4012309523811,-32.46915833333313,-38.724731379047455,-41.9354483619049,-45.003227904761744,-27.619933333333147,-29.527480952381097,-35.86603333333313,,,,,,,,,,,,,,,,,,,,,,,,
814,CyclophilinD,ligand-27,1,,,,14,-28.373361687618967,-35.38962479999972,-27.828004278095104,-16.013699999999908,-23.47408571428545,-16.6722619047618,-33.555911687618966,-38.04087479999971,-41.123904278095104,-21.196249999999907,-26.12533571428545,-29.9681619047618,-38.947161687618966,-40.344624799999714,-46.991404278095104,-26.587499999999903,-28.42908571428545,-35.8356619047618,,,,,,,,,,,,,,,,,,,,,,,,
815,CyclophilinD,ligand-27,1,,,,15,-32.43832172952352,-25.342757923809295,-37.496067836190456,-19.966447619047347,-13.585219047618851,-28.17156190476189,-36.08454672952352,-35.8307079238093,-43.029867836190455,-23.61267261904735,-24.07316904761885,-33.705361904761894,-39.25392172952352,-42.6819579238093,-46.967367836190455,-26.782047619047347,-30.92441904761885,-37.64286190476189,,,,,,,,,,,,,,,,,,,,,,,,
816,CyclophilinD,ligand-27,1,,,,16,-2.314185763809448,-30.325228118095303,-28.00290474666682,9.687652380952436,-20.646880952381025,-16.485680952381095,-29.500060763809447,-42.5547031180953,-39.019704746666825,-17.498222619047564,-32.876355952381026,-27.50248095238109,-38.82318576380945,-45.6178281180953,-46.57720474666682,-26.821347619047565,-35.939480952381025,-35.059980952381096,,,,,,,,,,,,,,,,,,,,,,,,
817,CyclophilinD,ligand-27,1,,,,17,-9.90936063999979,-37.66872401142847,-18.374148933333377,2.981523809524063,-27.99588571428562,-8.21530000000006,-35.866410639999785,-40.72527401142847,-39.56464893333337,-22.975526190475936,-31.05243571428562,-29.40580000000006,-38.30016063999979,-45.25152401142847,-46.18464893333338,-25.409276190475936,-35.57868571428562,-36.02580000000006,,,,,,,,,,,,,,,,,,,,,,,,
818,CyclophilinD,ligand-27,1,,,,18,-22.47986094095226,-4.517670708571487,-21.56330451428591,-10.37276190476178,7.088904761904715,-12.282604761904947,-37.21708594095226,-33.12549570857149,-45.07870451428591,-25.109986904761783,-21.518920238095287,-35.79800476190495,-39.00396094095226,-44.22237070857149,-47.46870451428591,-26.89686190476178,-32.61579523809529,-38.18800476190495,,,,,,,,,,,,,,,,,,,,,,,,
819,CyclophilinD,ligand-27,1,,,,19,-27.333686304762065,-24.43627620190437,-34.32063035047609,-14.165952380952556,-15.04129999999966,-23.56905238095227,-32.54426130476207,-39.21840120190437,-40.39973035047609,-19.37652738095256,-29.82342499999966,-29.648152380952272,-40.12488630476207,-43.20277620190437,-45.92723035047609,-26.95715238095256,-33.80779999999966,-35.17565238095227,,,,,,,,,,,,,,,,,,,,,,,,
820,CyclophilinD,ligand-27,1,,,,20,-26.355797279999837,-27.491975390476213,-24.62492873142832,-12.94189523809508,-17.518214285714258,-14.634123809523585,-35.25257227999984,-38.03512539047621,-37.03452873142832,-21.83867023809508,-28.06136428571426,-27.043723809523584,-39.81819727999984,-44.02387539047621,-46.22952873142832,-26.40429523809508,-34.05011428571426,-36.238723809523584,,,,,,,,,,,,,,,,,,,,,,,,
821,CyclophilinD,ligand-27,2,-6.206601985956827,-11.675504322053069,-13.283254454746722,1,-28.71532580190488,-13.423460590476015,-8.853162628571525,-16.396138095238257,0.7637095238096254,1.786671428571374,-35.534325801904885,-24.340360590476017,-32.42546262857152,-23.215138095238256,-10.153190476190376,-21.785628571428624,-42.81932580190488,-28.165360590476016,-43.02046262857152,-30.500138095238256,-13.978190476190374,-32.38062857142862,,,,,,,,,,,,,-7.57,-11.07,,,,,,,,,,
822,CyclophilinD,ligand-27,2,,,,2,-17.035237375238182,-19.858171919999823,-13.55715047238122,-4.198690476190539,-7.0398809523807735,-3.312814285714584,-34.248087375238185,-37.61574691999982,-38.86317547238122,-21.411540476190535,-24.797455952380773,-28.618839285714586,-44.04933737523818,-41.17137191999982,-44.75505047238122,-31.212790476190538,-28.35308095238077,-34.510714285714585,,,,,,,,,,,,,,,,,,,,,,,,
823,CyclophilinD,ligand-27,2,,,,3,-6.23950183238086,-15.858932689523574,-25.20718876571454,5.298257142857302,-0.8732333333330864,-14.420680952381195,-34.77022683238086,-34.431007689523575,-46.18218876571454,-23.23246785714269,-19.445308333333088,-35.3956809523812,-42.68960183238086,-41.63663268952357,-46.79468876571454,-31.151842857142697,-26.65093333333309,-36.0081809523812,,,,,,,,,,,,,,,,,,,,,,,,
824,CyclophilinD,ligand-27,2,,,,4,-0.4797760799998016,-2.6028158895237468,-26.138839908571605,11.445585714285958,7.324219047619174,-14.451490476190642,-33.5148510799998,-27.57469088952375,-41.19328990857161,-21.589489285714045,-17.64765595238083,-29.505940476190645,-42.61297607999981,-36.00531588952375,-44.569539908571606,-30.687614285714044,-26.07828095238083,-32.882190476190644,,,,,,,,,,,,,,,,,,,,,,,,
825,CyclophilinD,ligand-27,2,,,,5,-28.474705459047804,-21.955647424761956,-25.053573177142848,-17.18998095238115,-15.1032428571429,-10.995209523809486,-38.8483304590478,-27.827847424761952,-34.478498177142846,-27.563605952381145,-20.975442857142895,-20.420134523809487,-46.03270545904781,-30.730347424761952,-44.18787317714285,-34.74798095238115,-23.877942857142894,-30.129509523809485,,,,,,,,,,,,,,,,,,,,,,,,
826,CyclophilinD,ligand-27,2,,,,6,-33.454480742857015,9.752377299047671,-27.594774003809903,-21.73080952380939,19.185347619047672,-13.82707142857182,-42.26073074285701,-23.21119770095233,-38.8395990038099,-30.53705952380939,-13.778227380952329,-25.07189642857182,-48.41698074285701,-34.77182270095233,-46.328974003809904,-36.69330952380939,-25.33885238095233,-32.56127142857182,,,,,,,,,,,,,,,,,,,,,,,,
827,CyclophilinD,ligand-27,2,,,,7,-24.68951198095249,-0.4039756685718458,-15.416422918094998,-14.304514285714347,13.614171428571067,-2.1530523809521007,-39.91168698095249,-32.78960066857184,-39.517872918095,-29.526689285714347,-18.77145357142893,-26.254502380952104,-46.02981198095249,-40.12647566857184,-46.879122918095,-35.64481428571435,-26.108328571428927,-33.6157523809521,,,,,,,,,,,,,,,,,,,,,,,,
828,CyclophilinD,ligand-27,2,,,,8,-17.956689047619072,-16.80803593904754,-26.619169001904737,-5.557080952380943,-8.548714285714198,-13.832952380952346,-35.43866404761907,-29.39163593904754,-39.14654400190473,-23.03905595238094,-21.1323142857142,-26.360327380952345,-46.83678904761907,-36.04663593904754,-47.36966900190473,-34.43718095238094,-27.7873142857142,-34.583452380952345,,,,,,,,,,,,,,,,,,,,,,,,
829,CyclophilinD,ligand-27,2,,,,9,-15.445504011428714,-7.735717005714331,-28.298942217142763,-3.6039380952382807,0.1564142857142592,-15.186423809523692,-34.537229011428714,-27.43361700571433,-42.15864221714276,-22.69566309523828,-19.54148571428574,-29.04612380952369,-44.24910401142871,-33.13111700571433,-46.43114221714277,-32.40753809523828,-25.23898571428574,-33.31862380952369,,,,,,,,,,,,,,,,,,,,,,,,
830,CyclophilinD,ligand-27,2,,,,10,-15.73399894476194,-13.221331710476116,-19.60829035809544,-3.973371428571401,-4.543042857142776,-8.016095238095449,-39.16417394476194,-28.065131710476116,-39.35884035809544,-27.403546428571403,-19.38684285714277,-27.76664523809545,-47.03229894476194,-36.53763171047611,-43.65509035809544,-35.2716714285714,-27.85934285714277,-32.06289523809545,,,,,,,,,,,,,,,,,,,,,,,,
831,CyclophilinD,ligand-27,2,,,,11,-5.501319645714325,-18.87364214095246,-23.92809670476191,6.226404761904753,-9.011280952381064,-10.547628571428609,-38.729694645714325,-33.35419214095246,-33.100621704761906,-27.00197023809525,-23.491830952381065,-19.720153571428607,-42.62531964571433,-38.17044214095246,-40.61999670476191,-30.89759523809525,-28.308080952381065,-27.239528571428608,,,,,,,,,,,,,,,,,,,,,,,,
832,CyclophilinD,ligand-27,2,,,,12,-29.735070544761697,-21.81483516190478,-22.798681051428588,-17.735899999999837,-10.825523809523784,-10.129457142857143,-43.2007205447617,-33.70738516190478,-37.450131051428585,-31.20154999999984,-22.718073809523784,-24.780907142857146,-48.1019705447617,-38.41863516190478,-43.18888105142859,-36.10279999999984,-27.429323809523783,-30.519657142857145,,,,,,,,,,,,,,,,,,,,,,,,
833,CyclophilinD,ligand-27,2,,,,13,-23.433820685714068,-20.63618836190444,-27.262582236190777,-11.59869523809505,-9.79719047619012,-14.711709523809828,-35.488520685714064,-36.61683836190444,-41.820832236190775,-23.65339523809505,-25.77784047619012,-29.269959523809828,-41.36852068571407,-40.22558836190444,-46.91958223619078,-29.53339523809505,-29.38659047619012,-34.36870952380983,,,,,,,,,,,,,,,,,,,,,,,,
834,CyclophilinD,ligand-27,2,,,,14,-29.970652601904707,4.586805032380781,-24.86239816000014,-18.567771428571312,17.199480952380814,-13.614904761904905,-39.6172776019047,-29.403519967619214,-40.89389816000014,-28.214396428571312,-16.790844047619185,-29.646404761904904,-43.10665260190471,-38.49039496761922,-45.15389816000014,-31.70377142857131,-25.877719047619184,-33.9064047619049,,,,,,,,,,,,,,,,,,,,,,,,
835,CyclophilinD,ligand-27,2,,,,15,-5.342054453333631,-19.984856518095107,-29.01157732571426,5.662309523809235,-6.243895238095092,-16.511666666666624,-28.91500445333363,-32.20040651809511,-42.25672732571426,-17.910640476190764,-18.459445238095093,-29.756816666666623,-41.09375445333363,-39.55915651809511,-46.02297732571426,-30.089390476190765,-25.818195238095093,-33.52306666666662,,,,,,,,,,,,,,,,,,,,,,,,
836,CyclophilinD,ligand-27,2,,,,16,-30.03982600000001,-18.806904038095468,-24.83061777904781,-18.20635714285716,-3.941666666666855,-12.918928571428758,-40.22682600000001,-37.53897903809547,-36.62926777904781,-28.393357142857163,-22.673741666666857,-24.71757857142876,-43.80182600000001,-40.42210403809547,-45.990517779047806,-31.96835714285716,-25.556866666666856,-34.07882857142876,,,,,,,,,,,,,,,,,,,,,,,,
837,CyclophilinD,ligand-27,2,,,,17,2.5554126247617788,2.570175329523685,1.8379506819048717,13.764319047618912,15.582880952380798,15.725223809523936,-36.87848737523822,-30.90359967047632,-34.22712431809513,-25.66958095238109,-17.890894047619206,-20.339851190476065,-43.970987375238224,-38.04672467047632,-43.93774931809513,-32.76208095238109,-25.034019047619203,-30.050476190476065,,,,,,,,,,,,,,,,,,,,,,,,
838,CyclophilinD,ligand-27,2,,,,18,-32.175206064761625,6.5174224114288535,-16.137932346666584,-20.295890476190177,20.85624285714311,-3.016771428571364,-41.11708106476163,-31.12285258857115,-42.33033234666659,-29.237765476190177,-16.784032142856894,-29.209171428571366,-45.697706064761626,-36.41347758857115,-45.222832346666586,-33.818390476190174,-22.074657142856893,-32.101671428571365,,,,,,,,,,,,,,,,,,,,,,,,
839,CyclophilinD,ligand-27,2,,,,19,-28.673592045714305,-6.023179081904878,-30.624598647619,-16.97145714285718,5.594242857142728,-17.999357142857093,-37.4542670457143,-31.87352908190488,-36.273973647619,-25.752132142857175,-20.256107142857275,-23.64873214285709,-44.00739204571431,-37.03477908190488,-47.367098647619,-32.30525714285718,-25.417357142857277,-34.74185714285709,,,,,,,,,,,,,,,,,,,,,,,,
840,CyclophilinD,ligand-27,2,,,,20,-32.5291218857142,10.713185120000055,-27.899576057142877,-21.060019047619,23.1410476190477,-14.92785714285715,-37.6458218857142,-23.418489879999942,-39.69370105714288,-26.176719047619,-10.9906273809523,-26.72198214285715,-42.8608218857142,-35.911614879999945,-46.27307605714287,-31.391719047619,-23.4837523809523,-33.30135714285715,,,,,,,,,,,,,,,,,,,,,,,,
